collection_date,route,advance_days,representative_fare,first_base_fare,first_route_index,calendar_base_fare,calendar_route_index,index_difference
2026-07-19,MAA_DEL,1,14496.06,14184.83,102.19410454689975,14184.83,102.19410454689975,0.0
2026-07-19,BLR_DEL,7,11480.09,10173.86,112.83907975930472,10508.55,109.24523364308112,-3.5938461162236024
2026-07-19,BLR_HYD,7,6926.54,5977.64,115.87415769434091,6172.19,112.22175597316351,-3.652401721177398
2026-07-19,BOM_BLR,7,7790.15,7932.34,98.20746463212619,8250.02,94.42583169495346,-3.7816329371727306
2026-07-19,BOM_DEL,7,10620.315,9014.355,117.81558414329145,9447.32,112.41616670124439,-5.399417442047053
2026-07-19,CCU_DEL,7,11378.880000000001,10115.5,112.48954574662649,9879.91,115.17189933916403,2.682353592537538
2026-07-19,DEL_BLR,7,11518.03,9534.44,120.80447304718473,10578.72,108.87924058865346,-11.92523245853127
2026-07-19,DEL_BOM,7,9533.93,9592.17,99.39283811692246,9533.93,100.0,0.6071618830775378
2026-07-19,DEL_CCU,7,10507.84,10379.28,101.23862156141851,9891.904999999999,106.22665704937523,4.988035487956722
2026-07-19,HYD_DEL,7,8792.035,8597.87,102.25829187926776,8497.07,103.47137307330645,1.2130811940386934
2026-07-19,MAA_DEL,7,11627.205,11078.26,104.95515541249256,11078.26,104.95515541249256,0.0
2026-07-19,BLR_DEL,15,8466.375,8999.96,94.07125142778413,8999.96,94.07125142778413,0.0
2026-07-19,BLR_HYD,15,5372.89,5421.8,99.09790106606661,5185.2,103.61972537221322,4.521824306146613
2026-07-19,BOM_BLR,15,7050.01,6400.97,110.13971319971816,7089.44,99.44382066848722,-10.695892531230939
2026-07-19,BOM_DEL,15,7235.639999999999,7879.1,91.83333121803251,8033.74,90.06564812901587,-1.7676830890166428
2026-07-19,CCU_DEL,15,8791.96,7770.5,113.14535744160605,8355.255000000001,105.22671061505602,-7.918646826550031
2026-07-19,DEL_BLR,15,9455.98,8958.545,105.5526315936349,8936.68,105.81088278868663,0.2582511950517272
2026-07-19,DEL_BOM,15,7372.55,7519.805,98.04177102996687,7972.299999999999,92.47707687869249,-5.564694151274381
2026-07-19,DEL_CCU,15,7855.8,8472.825,92.71760009205902,8531.59,92.07896769535338,-0.6386323967056313
2026-07-19,HYD_DEL,15,7384.22,7450.45,99.11106040574731,7321.14,100.86161444802313,1.750554042275823
2026-07-19,MAA_DEL,15,9318.744999999999,9493.135,98.16298830681328,9318.744999999999,100.0,1.8370116931867244
2026-07-19,BLR_DEL,30,7031.4349999999995,7815.85,89.96379152619356,7815.85,89.96379152619356,0.0
2026-07-19,BLR_HYD,30,4448.889999999999,4301.545,103.42539715381332,4560.139999999999,97.560381918099,-5.865015235714324
2026-07-19,BOM_BLR,30,6128.19,6115.514999999999,100.20725973200948,6115.514999999999,100.20725973200948,0.0
2026-07-19,BOM_DEL,30,6486.615,6848.37,94.7176481410905,6988.25,92.82173648624476,-1.8959116548457473
2026-07-19,CCU_DEL,30,7302.24,6733.35,108.44884047316714,7502.62,97.32919966624992,-11.119640806917218
2026-07-19,DEL_BLR,30,7511.67,7623.15,98.53761240432105,7819.21,96.06686609005257,-2.4707463142684816
2026-07-19,DEL_BOM,30,7214.17,7151.67,100.87392175533827,7062.97,102.14074249218106,1.2668207368427886
2026-07-19,DEL_CCU,30,7790.36,7713.21,101.00023206939781,7450.09,104.56732737456862,3.5670953051708096
2026-07-19,HYD_DEL,30,6596.975,6347.889999999999,103.92390227303878,6342.99,104.00418414659333,0.0802818735545543
2026-07-19,MAA_DEL,30,8259.075,8161.56,101.19480834546337,8088.77,102.10544990153014,0.9106415560667642
2026-07-19,BLR_DEL,45,7643.34,8566.51,89.22349941808274,7502.725,101.87418571252445,12.650686294441712
2026-07-19,BLR_HYD,45,4282.805,4603.35,93.03670153257954,4361.68,98.19163716733001,5.154935634750473
2026-07-19,BOM_BLR,45,5971.73,6142.85,97.21432234223528,5910.59,101.03441450007529,3.8200921578400084
2026-07-19,BOM_DEL,45,6473.93,7155.57,90.47399438479395,6577.48,98.4256888656446,7.951694480850648
2026-07-19,CCU_DEL,45,7168.99,7085.785,101.17425239405374,7073.35,101.35211745495415,0.17786506090041598
2026-07-19,DEL_BLR,45,7339.67,8901.25,82.45662126105884,7363.1,99.68179163667476,17.225170375615917
2026-07-19,DEL_BOM,45,6518.02,7146.81,91.20180891894427,6642.674999999999,98.1234216637123,6.921612744768041
2026-07-19,DEL_CCU,45,6829.305,7506.02,90.98436987911036,6865.219999999999,99.47685580360135,8.492485924490992
2026-07-19,HYD_DEL,45,6183.63,6175.18,100.13683811645977,6123.91,100.97519395288306,0.8383558364232897
2026-07-19,MAA_DEL,45,7394.16,8226.95,89.87729352919368,7682.245000000001,96.24998942366454,6.372695894470866
2026-07-20,BLR_DEL,1,13417.325,12766.82,105.09527822903434,13358.3,100.44186011693105,-4.653418112103282
2026-07-20,BLR_HYD,1,8180.17,7969.66,102.64139248098414,7613.44,107.44380989408204,4.802417413097899
2026-07-20,BOM_BLR,1,10292.31,10536.8,97.67965606256169,10337.22,99.565550505842,1.885894443280307
2026-07-20,BOM_DEL,1,11617.585,11787.115,98.56173457203056,11827.42,98.2258599085853,-0.33587466344525296
2026-07-20,CCU_DEL,1,12781.25,12308.66,103.83949186995171,12623.55,101.24925238938334,-2.5902394805683713
2026-07-20,DEL_BLR,1,12508.810000000001,13136.69,95.22040940297747,13157.8,95.06764048701152,-0.1527689159659502
2026-07-20,DEL_BOM,1,12435.84,11601.5,107.19165625134681,11927.8,104.25929341538256,-2.9323628359642555
2026-07-20,DEL_CCU,1,12704.2,11537.265,110.11448553881706,12325.0,103.07667342799189,-7.037812110825172
2026-07-20,HYD_DEL,1,11127.49,10507.67,105.8987387308509,10728.94,103.71471925465143,-2.1840194761994667
2026-07-20,MAA_DEL,1,14272.67,14184.83,100.61925310349156,14184.83,100.61925310349156,0.0
2026-07-20,BLR_DEL,7,9829.38,10173.86,96.61406781693475,10508.55,93.53697703298742,-3.0770907839473267
2026-07-20,BLR_HYD,7,5902.68,5977.64,98.74599340207841,6172.19,95.63347855461353,-3.1125148474648796
2026-07-20,BOM_BLR,7,8002.514999999999,7932.34,100.88466959308349,8250.02,96.99994666679595,-3.8847229262875373
2026-07-20,BOM_DEL,7,9384.44,9014.355,104.1055072714576,9447.32,99.33441441594019,-4.771092855517409
2026-07-20,CCU_DEL,7,9659.665,10115.5,95.4936977905195,9879.91,97.77077928847531,2.2770814979558054
2026-07-20,DEL_BLR,7,10825.36,9534.44,113.53954715746283,10578.72,102.33147299484249,-11.208074162620349
2026-07-20,DEL_BOM,7,9505.535,9592.17,99.09681542341305,9533.93,99.70216899012264,0.6053535667095957
2026-07-20,DEL_CCU,7,9572.099999999999,10379.28,92.22315998797602,9891.904999999999,96.76700291804258,4.54384293006656
2026-07-20,HYD_DEL,7,7947.0,8597.87,92.4298692583163,8497.07,93.52635673237953,1.096487474063224
2026-07-20,MAA_DEL,7,11156.31,11078.26,100.70453302233382,11078.26,100.70453302233382,0.0
2026-07-20,BLR_DEL,15,9803.055,8999.96,108.9233174369664,8999.96,108.9233174369664,0.0
2026-07-20,BLR_HYD,15,5017.75,5421.8,92.54767789295067,5185.2,96.77061636966752,4.222938476716848
2026-07-20,BOM_BLR,15,6652.200000000001,6400.97,103.92487388630161,7089.44,93.83251709584962,-10.092356790451987
2026-07-20,BOM_DEL,15,8033.74,7879.1,101.96266070997957,8033.74,100.0,-1.9626607099795734
2026-07-20,CCU_DEL,15,8263.01,7770.5,106.33820217489223,8355.255000000001,98.89596427637456,-7.442237898517675
2026-07-20,DEL_BLR,15,8724.73,8958.545,97.39003376106275,8936.68,97.62831387047538,0.2382801094126279
2026-07-20,DEL_BOM,15,8243.05,7519.805,109.61786908038174,7972.299999999999,103.39613411437101,-6.221734966010729
2026-07-20,DEL_CCU,15,8992.34,8472.825,106.13154408358487,8531.59,105.40051737132234,-0.7310267122625334
2026-07-20,HYD_DEL,15,7116.25,7450.45,95.5143649041333,7321.14,97.20139213291918,1.6870272287858796
2026-07-20,MAA_DEL,15,8515.85,9493.135,89.70535023466958,9318.744999999999,91.38408659105922,1.678736356389635
2026-07-20,BLR_DEL,30,8329.21,7815.85,106.5681915594593,7815.85,106.5681915594593,0.0
2026-07-20,BLR_HYD,30,4415.945,4301.545,102.65950954831344,4560.139999999999,96.83792602858685,-5.8215835197265875
2026-07-20,BOM_BLR,30,5832.84,6115.514999999999,95.3777400595044,6115.514999999999,95.3777400595044,0.0
2026-07-20,BOM_DEL,30,7304.945,6848.37,106.66691490091802,6988.25,104.53182127141989,-2.1350936294981295
2026-07-20,CCU_DEL,30,6992.205,6733.35,103.84437167234735,7502.62,93.1968432360962,-10.64752843625115
2026-07-20,DEL_BLR,30,7591.725,7623.15,99.58776883571753,7819.21,97.09069074753076,-2.4970780881867682
2026-07-20,DEL_BOM,30,7086.49,7151.67,99.08860447979283,7062.97,100.3330043876726,1.2443999078797674
2026-07-20,DEL_CCU,30,7030.13,7713.21,91.14402434265371,7450.09,94.36302111786569,3.218996775211977
2026-07-20,HYD_DEL,30,6081.25,6347.889999999999,95.79954914152577,6342.99,95.87355490076447,0.07400575923870178
2026-07-20,MAA_DEL,30,7929.4400000000005,8161.56,97.15593587500429,8088.77,98.0302320377511,0.8742961627468162
2026-07-20,BLR_DEL,45,7587.33,8566.51,88.56967423139645,7502.725,101.12765695130767,12.557982719911223
2026-07-20,BLR_HYD,45,4125.82,4603.35,89.62646768114524,4361.68,94.5924506153592,4.9659829342139545
2026-07-20,BOM_BLR,45,5732.105,6142.85,93.31344571330895,5910.59,96.98025070255252,3.6668049892435732
2026-07-20,BOM_DEL,45,6602.02,7155.57,92.26406841104203,6577.48,100.37309121426445,8.109022803222416
2026-07-20,CCU_DEL,45,6962.47,7085.785,98.25968470677562,7073.35,98.4324259367909,0.17274123001529063
2026-07-20,DEL_BLR,45,7004.645,8901.25,78.6928240415672,7363.1,95.13173799079192,16.438913949224712
2026-07-20,DEL_BOM,45,6333.11,7146.81,88.61450073529308,6642.674999999999,95.33975393948975,6.725253204196676
2026-07-20,DEL_CCU,45,7401.89,7506.02,98.6127135286077,6865.219999999999,107.81722945513765,9.20451592652995
2026-07-20,HYD_DEL,45,6192.81,6175.18,100.28549775067286,6123.91,101.12509818073747,0.8396004300646069
2026-07-20,MAA_DEL,45,7730.7,8226.95,93.96799542965496,7682.245000000001,100.63074010266529,6.662744673010323
2026-07-21,BLR_DEL,1,12686.77,12766.82,99.37298403204558,13358.3,94.97293817327056,-4.400045858775016
2026-07-21,BLR_HYD,1,6996.135,7969.66,87.78461063583642,7613.44,91.89190431657701,4.107293680740597
2026-07-21,BOM_BLR,1,10337.22,10536.8,98.10587654695922,10337.22,100.0,1.894123453040777
2026-07-21,BOM_DEL,1,11474.34,11787.115,97.34646688354191,11827.42,97.01473355981271,-0.3317333237291962
2026-07-21,CCU_DEL,1,12527.045,12308.66,101.77423862548807,12623.55,99.23551615829146,-2.5387224671966067
2026-07-21,DEL_BLR,1,12004.92,13136.69,91.38466386890457,13157.8,91.23804891395218,-0.14661495495238341
2026-07-21,DEL_BOM,1,11105.985,11601.5,95.72887126664656,11927.8,93.11008735894298,-2.6187839077035875
2026-07-21,DEL_CCU,1,12750.65,11537.265,110.51709395597658,12325.0,103.45354969574036,-7.063544260236213
2026-07-21,HYD_DEL,1,11108.515,10507.67,105.71815635626164,10728.94,103.53786114937729,-2.1802952068843524
2026-07-21,MAA_DEL,1,14420.71,14184.83,101.66290325650714,14184.83,101.66290325650714,0.0
2026-07-21,BLR_DEL,7,10291.08,10173.86,101.15216840019421,10508.55,97.93054227272079,-3.221626127473428
2026-07-21,BLR_HYD,7,6535.4349999999995,5977.64,109.33135819487288,6172.19,105.88518823950656,-3.446169955366315
2026-07-21,BOM_BLR,7,8546.145,7932.34,107.73800669159417,8250.02,103.58938523785397,-4.148621453740191
2026-07-21,BOM_DEL,7,8941.015,9014.355,99.18640878909251,9447.32,94.6407552618097,-4.545653527282809
2026-07-21,CCU_DEL,7,9398.39,10115.5,92.9107804853937,9879.91,95.12627139316045,2.2154909077667497
2026-07-21,DEL_BLR,7,10986.81,9534.44,115.23288205704792,10578.72,103.8576500748673,-11.375231982180622
2026-07-21,DEL_BOM,7,9617.08,9592.17,100.25969097711989,9533.93,100.87214821170282,0.6124572345829336
2026-07-21,DEL_CCU,7,9697.56,10379.28,93.43191435244063,9891.904999999999,98.03531271276867,4.603398360328043
2026-07-21,HYD_DEL,7,8435.28,8597.87,98.1089502400013,8497.07,99.27280815622326,1.1638579162219571
2026-07-21,MAA_DEL,7,11263.86,11078.26,101.67535334971376,11078.26,101.67535334971376,0.0
2026-07-21,BLR_DEL,15,8401.07,8999.96,93.34563709172042,8999.96,93.34563709172042,0.0
2026-07-21,BLR_HYD,15,5269.04,5421.8,97.18248552141355,5185.2,101.61690966597239,4.434424144558832
2026-07-21,BOM_BLR,15,7224.665,6400.97,112.86828402570235,7089.44,101.90741440790812,-10.96086961779423
2026-07-21,BOM_DEL,15,8026.45,7879.1,101.87013745224706,8033.74,99.90925770562652,-1.9608797466205488
2026-07-21,CCU_DEL,15,7965.25,7770.5,102.50627372755936,8355.255000000001,95.33221906452883,-7.174054663030532
2026-07-21,DEL_BLR,15,8936.68,8958.545,99.75593134822675,8936.68,100.0,0.24406865177324732
2026-07-21,DEL_BOM,15,8381.72,7519.805,111.46193285597165,7972.299999999999,105.13553177878403,-6.326401077187626
2026-07-21,DEL_CCU,15,8091.895,8472.825,95.50409692162886,8531.59,94.84627132808774,-0.6578255935411192
2026-07-21,HYD_DEL,15,7316.82,7450.45,98.20641706205664,7321.14,99.94099279620386,1.7345757341472137
2026-07-21,MAA_DEL,15,9160.599999999999,9493.135,96.49710027298673,9318.744999999999,98.30293671519073,1.8058364422039972
2026-07-21,BLR_DEL,30,8173.235000000001,7815.85,104.57256728314898,7815.85,104.57256728314898,0.0
2026-07-21,BLR_HYD,30,4524.895,4301.545,105.19232043370464,4560.139999999999,99.22710706250248,-5.965213371202154
2026-07-21,BOM_BLR,30,6103.04,6115.514999999999,99.79601063851533,6115.514999999999,99.79601063851533,0.0
2026-07-21,BOM_DEL,30,6672.76,6848.37,97.43574018343053,6988.25,95.48542195828713,-1.9503182251433913
2026-07-21,CCU_DEL,30,7337.62,6733.35,108.97428471711703,7502.62,97.80076826495278,-11.17351645216425
2026-07-21,DEL_BLR,30,7855.92,7623.15,103.05346215147281,7819.21,100.46948476892167,-2.58397738255114
2026-07-21,DEL_BOM,30,6737.32,7151.67,94.20624833080944,7062.97,95.38933338241561,1.1830850516061702
2026-07-21,DEL_CCU,30,7164.01,7713.21,92.87974786113693,7450.09,96.16004638870135,3.280298527564412
2026-07-21,HYD_DEL,30,6194.475,6347.889999999999,97.58321268957087,6342.99,97.6585963402118,0.07538365064093
2026-07-21,MAA_DEL,30,7945.37,8161.56,97.35111914879018,8088.77,98.22717174551879,0.8760525967286128
2026-07-21,BLR_DEL,45,7070.209999999999,8566.51,82.53314360223708,7502.725,94.23522786720822,11.702084264971148
2026-07-21,BLR_HYD,45,4333.53,4603.35,94.13861644237348,4361.68,99.35460648190603,5.2159900395325565
2026-07-21,BOM_BLR,45,6112.71,6142.85,99.50934826668403,5910.59,103.41962477519164,3.910276508507607
2026-07-21,BOM_DEL,45,6658.0,7155.57,93.04639602435586,6577.48,101.2241770404471,8.177781016091245
2026-07-21,CCU_DEL,45,6963.57,7085.785,98.2752087453966,7073.35,98.44797726678306,0.17276852138645893
2026-07-21,DEL_BLR,45,7121.655000000001,8901.25,80.00735851706222,7363.1,96.7208784343551,16.713519917292885
2026-07-21,DEL_BOM,45,6461.86,7146.81,90.4160037835062,6642.674999999999,97.27797912738468,6.861975343878484
2026-07-21,DEL_CCU,45,6958.44,7506.02,92.70478895606459,6865.219999999999,101.35785888871733,8.653069932652741
2026-07-21,HYD_DEL,45,5897.145,6175.18,95.49754015267573,6123.91,96.29705531270055,0.7995151600248249
2026-07-21,MAA_DEL,45,7295.09,8226.95,88.67308054625347,7682.245000000001,94.96039243736693,6.287311891113461
2026-07-22,BLR_DEL,1,13665.720000000001,12766.82,107.04090760267633,13358.3,102.30134073946537,-4.739566863210953
2026-07-22,BLR_HYD,1,7478.344999999999,7969.66,93.83518242936336,7613.44,98.22557214609952,4.390389716736166
2026-07-22,BOM_BLR,1,9589.58,10536.8,91.01036367777694,10337.22,92.76749454882454,1.7571308710476075
2026-07-22,BOM_DEL,1,11962.28,11787.115,101.48607186745866,11827.42,101.1402317665222,-0.34584010093645645
2026-07-22,CCU_DEL,1,12523.45,12308.66,101.74503154689462,12623.55,99.20703763996657,-2.537993906928051
2026-07-22,DEL_BLR,1,13270.115,13136.69,101.01566680800109,13157.8,100.85360014592106,-0.16206666208002218
2026-07-22,DEL_BOM,1,11266.42,11601.5,97.11175279058743,11927.8,94.4551384161371,-2.656614374450328
2026-07-22,DEL_CCU,1,12132.755000000001,11537.265,105.16144857555064,12325.0,98.4402028397566,-6.721245735794042
2026-07-22,HYD_DEL,1,10189.515,10507.67,96.97216414295463,10728.94,94.9722432971011,-1.9999208458535236
2026-07-22,MAA_DEL,1,13157.0,14184.83,92.75401961109156,14184.83,92.75401961109156,0.0
2026-07-22,BLR_DEL,7,10714.36,10173.86,105.31263453595783,10508.55,101.95850045914993,-3.3541340768078953
2026-07-22,BLR_HYD,7,6320.17,5977.64,105.73018783332553,6172.19,102.39752826792437,-3.3326595654011584
2026-07-22,BOM_BLR,7,7888.53,7932.34,99.44770395620964,8250.02,95.61831365257295,-3.8293903036366856
2026-07-22,BOM_DEL,7,9643.06,9014.355,106.97448680465769,9447.32,102.07191034071037,-4.902576463947312
2026-07-22,CCU_DEL,7,9400.185000000001,10115.5,92.92852553012705,9879.91,95.14443957485445,2.2159140447273984
2026-07-22,DEL_BLR,7,11158.724999999999,9534.44,117.0359769425367,10578.72,105.48275216661371,-11.553224775922999
2026-07-22,DEL_BOM,7,9946.330000000002,9592.17,103.69217809942903,9533.93,104.32560339754961,0.633425298120585
2026-07-22,DEL_CCU,7,9510.175,10379.28,91.6265386423721,9891.904999999999,96.1409859880377,4.514447345665602
2026-07-22,HYD_DEL,7,8299.86,8597.87,96.5339089797822,8497.07,97.67908231896408,1.1451733391818806
2026-07-22,MAA_DEL,7,11141.94,11078.26,100.57481951136731,11078.26,100.57481951136731,0.0
2026-07-22,BLR_DEL,15,9619.32,8999.96,106.88180836359274,8999.96,106.88180836359274,0.0
2026-07-22,BLR_HYD,15,5084.344999999999,5421.8,93.7759600132797,5185.2,98.05494484301472,4.278984829735023
2026-07-22,BOM_BLR,15,7320.555,6400.97,114.36633822686248,7089.44,103.25998950551806,-11.106348721344418
2026-07-22,BOM_DEL,15,7418.54,7879.1,94.1546623345306,8033.74,92.34229636508027,-1.812365969450326
2026-07-22,CCU_DEL,15,8267.43,7770.5,106.39508397143041,8355.255000000001,98.94886511542735,-7.446218856003057
2026-07-22,DEL_BLR,15,8580.51,8958.545,95.7801741242579,8936.68,96.01451545764199,0.23434133338409424
2026-07-22,DEL_BOM,15,7247.370000000001,7519.805,96.37710020406115,7972.299999999999,90.90689010699549,-5.47021009706566
2026-07-22,DEL_CCU,15,7925.56,8472.825,93.54093823488624,8531.59,92.89663474217585,-0.6443034927103923
2026-07-22,HYD_DEL,15,6973.63,7450.45,93.60011811367099,7321.14,95.25333486314973,1.6532167494787444
2026-07-22,MAA_DEL,15,9022.650000000001,9493.135,95.04394491387725,9318.744999999999,96.82258716168329,1.778642247806033
2026-07-22,BLR_DEL,30,7798.94,7815.85,99.78364477312127,7815.85,99.78364477312127,0.0
2026-07-22,BLR_HYD,30,4328.63,4301.545,100.62965748353207,4560.139999999999,94.92318218300316,-5.706475300528908
2026-07-22,BOM_BLR,30,5962.39,6115.514999999999,97.49612256694654,6115.514999999999,97.49612256694654,0.0
2026-07-22,BOM_DEL,30,6988.26,6848.37,102.04267584841358,6988.25,100.00014309734198,-2.0425327510716045
2026-07-22,CCU_DEL,30,7279.46,6733.35,108.11052447889979,7502.62,97.02557240004158,-11.084952078858208
2026-07-22,DEL_BLR,30,7329.64,7623.15,96.14975436663322,7819.21,93.73888154941484,-2.410872817218376
2026-07-22,DEL_BOM,30,7062.97,7151.67,98.75973024482394,7062.97,100.0,1.2402697551760582
2026-07-22,DEL_CCU,30,6665.45,7713.21,86.41603171701536,7450.09,89.46804669473791,3.05201497772255
2026-07-22,HYD_DEL,30,6202.405000000001,6347.889999999999,97.70813608931473,6342.99,97.78361624407418,0.0754801547594468
2026-07-22,MAA_DEL,30,7824.94,8161.56,95.87554340101646,8088.77,96.73831744505034,0.862774044033884
2026-07-22,BLR_DEL,45,8253.03,8566.51,96.34063346683772,7502.725,110.00043317594607,13.659799709108356
2026-07-22,BLR_HYD,45,4657.12,4603.35,101.16806238934689,4361.68,106.77353680233304,5.605474412986155
2026-07-22,BOM_BLR,45,6093.82,6142.85,99.20183628120498,5910.59,103.10002893112194,3.8981926499169646
2026-07-22,BOM_DEL,45,7167.875,7155.57,100.17196393858212,6577.48,108.97600600838011,8.804042069797987
2026-07-22,CCU_DEL,45,7189.22,7085.785,101.45975357705603,7073.35,101.6381205510826,0.17836697402655943
2026-07-22,DEL_BLR,45,7946.69,8901.25,89.2761129054908,7363.1,107.92587361301625,18.649760707525445
2026-07-22,DEL_BOM,45,7290.195,7146.81,102.00627972480028,6642.674999999999,109.7478801838115,7.741600459011224
2026-07-22,DEL_CCU,45,6868.67,7506.02,91.50881559068587,6865.219999999999,100.05025330579356,8.54143771510769
2026-07-22,HYD_DEL,45,6967.785,6175.18,112.8353343546261,6123.91,113.78000329854618,0.9446689439200782
2026-07-22,MAA_DEL,45,8226.47,8226.95,99.99416551698988,7682.245000000001,107.08419218600811,7.090026669018229
2026-07-23,BLR_DEL,1,12669.62,12766.82,99.23865144178426,13358.3,94.84455357343376,-4.394097868350499
2026-07-23,BLR_HYD,1,7705.485,7969.66,96.68524127754509,7613.44,101.20898043459987,4.523739157054777
2026-07-23,BOM_BLR,1,10550.47,10536.8,100.12973578315997,10337.22,102.06293374814506,1.9331979649850837
2026-07-23,BOM_DEL,1,11548.720000000001,11787.115,97.97749491711926,11827.42,97.64361120176676,-0.33388371535249917
2026-07-23,CCU_DEL,1,11333.49,12308.66,92.0773666670458,12623.55,89.78052924890385,-2.2968374181419478
2026-07-23,DEL_BLR,1,13157.8,13136.69,100.16069496958518,13157.8,100.0,-0.1606949695851796
2026-07-23,DEL_BOM,1,11035.7,11601.5,95.12304443390941,11927.8,92.52083368265733,-2.6022107512520876
2026-07-23,DEL_CCU,1,12216.884999999998,11537.265,105.89065086049423,12325.0,99.12279918864097,-6.767851671853265
2026-07-23,HYD_DEL,1,9860.305,10507.67,93.83911942419203,10728.94,91.90381342425253,-1.9353059999395015
2026-07-23,MAA_DEL,1,13131.845000000001,14184.83,92.57668227254047,14184.83,92.57668227254047,0.0
2026-07-23,BLR_DEL,7,10793.835,10173.86,106.09380313863173,10508.55,102.71478938578586,-3.3790137528458644
2026-07-23,BLR_HYD,7,5590.5,5977.64,93.52353102562215,6172.19,90.57563036782732,-2.9479006577948326
2026-07-23,BOM_BLR,7,8361.75,7932.34,105.41340890582099,8250.02,101.35429974715213,-4.059109158668861
2026-07-23,BOM_DEL,7,9726.41,9014.355,107.8991231208445,9447.32,102.95417113001359,-4.944951990830901
2026-07-23,CCU_DEL,7,10306.1,10115.5,101.88423706193466,9879.91,104.31370326247911,2.4294662005444536
2026-07-23,DEL_BLR,7,10417.755000000001,9534.44,109.26446650248994,10578.72,98.47840759562595,-10.786058906863985
2026-07-23,DEL_BOM,7,8653.23,9592.17,90.2113911659197,9533.93,90.76246626522325,0.55107509930356
2026-07-23,DEL_CCU,7,10266.119999999999,10379.28,98.90975096538487,9891.904999999999,103.78304280115913,4.873291835774253
2026-07-23,HYD_DEL,7,8944.41,8597.87,104.03053314367395,8497.07,105.26463828119577,1.2341051375218228
2026-07-23,MAA_DEL,7,9826.16,11078.26,88.69768357124674,11078.26,88.69768357124674,0.0
2026-07-23,BLR_DEL,15,8595.87,8999.96,95.51009115596071,8999.96,95.51009115596071,0.0
2026-07-23,BLR_HYD,15,5185.2,5421.8,95.63613560072301,5185.2,100.0,4.363864399276991
2026-07-23,BOM_BLR,15,6839.115,6400.97,106.84497818299413,7089.44,96.4690440993929,-10.375934083601223
2026-07-23,BOM_DEL,15,7880.2,7879.1,100.01396098539172,8033.74,98.08881044196103,-1.9251505434306893
2026-07-23,CCU_DEL,15,7751.15,7770.5,99.7509812753362,8355.255000000001,92.76975986968678,-6.981221405649421
2026-07-23,DEL_BLR,15,9245.28,8958.545,103.20068716515908,8936.68,103.4531839564581,0.25249679129902347
2026-07-23,DEL_BOM,15,7544.01,7519.805,100.32188334670913,7972.299999999999,94.62777366631965,-5.694109680389474
2026-07-23,DEL_CCU,15,8331.53,8472.825,98.3323743851667,8531.59,97.65506781268205,-0.6773065724846532
2026-07-23,HYD_DEL,15,7173.18,7450.45,96.27847982336638,7321.14,97.97900326998254,1.7005234466161596
2026-07-23,MAA_DEL,15,9069.97,9493.135,95.54241038392479,9318.744999999999,97.33038086137135,1.7879704774465637
2026-07-23,BLR_DEL,30,8222.14,7815.85,105.19828297625978,7815.85,105.19828297625978,0.0
2026-07-23,BLR_HYD,30,4713.8,4301.545,109.5838820702794,4560.139999999999,103.36963338844862,-6.214248681830782
2026-07-23,BOM_BLR,30,6428.299999999999,6115.514999999999,105.11461422300492,6115.514999999999,105.11461422300492,0.0
2026-07-23,BOM_DEL,30,7344.52,6848.37,107.244789636074,6988.25,105.0981290022538,-2.146660633820204
2026-07-23,CCU_DEL,30,7952.0,6733.35,118.09871757743173,7502.62,105.98964095209406,-12.109076625337664
2026-07-23,DEL_BLR,30,8808.33,7623.15,115.54711634954056,7819.21,112.64987127855628,-2.897245070984283
2026-07-23,DEL_BOM,30,7511.135,7151.67,105.0263085405227,7062.97,106.34527684529314,1.3189683047704364
2026-07-23,DEL_CCU,30,7699.9,7713.21,99.82743890027628,7450.09,103.35311385500042,3.5256749547241384
2026-07-23,HYD_DEL,30,6675.22,6347.889999999999,105.15651657479887,6342.99,105.23775065071837,0.08123407591949672
2026-07-23,MAA_DEL,30,8626.83,8161.56,105.70074838633789,8088.77,106.6519384282159,0.9511900418780073
2026-07-23,BLR_DEL,45,7683.68,8566.51,89.69440297157185,7502.725,102.41185702528082,12.717454053708977
2026-07-23,BLR_HYD,45,4470.375,4603.35,97.11134282641987,4361.68,102.49204434988353,5.380701523463657
2026-07-23,BOM_BLR,45,5910.59,6142.85,96.21901885932425,5910.59,100.0,3.780981140675749
2026-07-23,BOM_DEL,45,7499.115,7155.57,104.80108502886563,6577.48,114.0119772314017,9.210892202536073
2026-07-23,CCU_DEL,45,7219.865,7085.785,101.8922391802743,7073.35,102.07136646709125,0.17912728681695
2026-07-23,DEL_BLR,45,8229.66,8901.25,92.45510462013762,7363.1,111.76895601037606,19.31385139023844
2026-07-23,DEL_BOM,45,7386.21,7146.81,103.34974625042501,6642.674999999999,111.19330691325409,7.843560662829077
2026-07-23,DEL_CCU,45,8234.715,7506.02,109.70814093221175,6865.219999999999,119.94830464282282,10.240163710611071
2026-07-23,HYD_DEL,45,6437.43,6175.18,104.24683976823349,6123.91,105.11960495827013,0.8727651900366453
2026-07-23,MAA_DEL,45,8226.71,8226.95,99.99708275849493,7682.245000000001,107.0873162727822,7.090233514287277
2026-07-24,BLR_DEL,1,15085.900000000001,12766.82,118.16489932496896,13358.3,112.93278336315251,-5.232115961816447
2026-07-24,BLR_HYD,1,7975.67,7969.66,100.07541099620309,7613.44,104.75777046906525,4.68235947286216
